TSI NanoScan SMPS Model 3910
Mode,Scan
Serial Number,3910161901
Last Calibrated,2022/03/15


dN (#/cm3)

File Index,Sample #,Date Time,11.5,15.4,20.5,27.4,36.5,48.7,64.9,86.6,115.5,154.0,205.4,273.8,365.2,Total Conc,Median (nm),Mean (nm),Geo Mean (nm),Mode (nm),GSD,Particle Density (g/cc),Firmware Version,Status
1,186,2024/2/14 10:46:47,23.3345,43.9997,39.0701,74.5536,67.8644,51.3144,53.3784,79.8791,87.4618,55.1304,4.1093,0.0000,0.0000,580.0957,54.0236,66.5149,50.9139,115.4782,2.1566,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,187,2024/2/14 10:47:47,19.1409,50.4805,49.3545,64.8812,71.5119,73.1836,73.2069,70.9271,56.5529,28.5230,0.0000,0.0000,0.0000,557.7625,47.1726,56.9826,45.1126,64.9382,2.0234,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,188,2024/2/14 10:48:47,19.5682,47.3499,37.7214,67.2392,81.1730,75.3594,59.7969,49.8214,44.9031,34.9904,18.1015,1.4804,0.0000,537.5049,45.5677,61.5784,46.5909,36.5174,2.1176,1.2000,1.4,Inlet flow error; Filling reservoir; CPC flow error; Charger flow error; 
1,189,2024/2/14 10:49:47,14.5165,41.4541,55.3198,67.1444,76.3092,79.2079,74.7267,61.5535,43.1977,22.7504,4.8847,0.0000,0.0000,541.0650,45.4396,55.6353,44.4365,48.6968,1.9717,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,190,2024/2/14 10:50:47,0.0000,96.8805,8.2072,0.0000,294.7419,807.9627,778.5411,127.5335,0.0000,0.0000,0.0000,199.4498,246.0195,2559.3362,58.5669,100.7400,70.1481,48.6968,2.1602,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,191,2024/2/14 10:51:47,11.2679,42.7338,61.9472,67.8937,59.1586,61.6239,79.9715,96.4857,79.1065,30.9976,0.0000,0.0000,0.0000,591.1864,54.7347,61.8040,49.3217,86.5964,2.0197,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,192,2024/2/14 10:52:47,24.0907,42.3437,46.8656,79.9446,71.6550,53.9676,55.1338,78.9501,85.3673,54.7279,6.0560,0.0000,0.0000,599.1021,51.7313,65.5531,50.0333,115.4782,2.1532,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,193,2024/2/14 10:53:47,34.0091,46.5196,35.5557,77.9688,86.7932,71.4815,55.5878,55.8452,52.1637,32.7211,6.6489,0.0000,0.0000,555.2947,42.2143,56.7239,43.5022,36.5174,2.0950,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,194,2024/2/14 10:54:47,35.2974,53.1439,41.1131,60.3279,73.2189,74.3927,68.2529,59.1222,43.6930,21.7884,1.0259,0.0000,0.0000,531.3762,43.1012,53.0363,41.4736,48.6968,2.0542,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,195,2024/2/14 10:55:47,26.4753,35.3562,40.6014,69.9512,69.2613,54.2284,47.0564,55.2026,59.8351,42.2888,9.2534,0.0000,0.0000,509.5102,46.0424,62.6634,47.2770,27.3842,2.1608,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,196,2024/2/14 10:56:47,25.9704,68.7644,49.6446,64.5169,77.2407,78.1311,67.6066,54.4501,41.4532,27.2041,12.0810,0.1026,0.0000,567.1657,42.2547,55.2942,42.0450,48.6968,2.1030,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,197,2024/2/14 10:57:47,21.1933,39.4187,44.2172,67.1683,64.7454,57.5633,61.1020,73.9492,66.9528,34.7713,0.0000,0.0000,0.0000,531.0815,49.7163,60.6768,47.4867,86.5964,2.0723,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,198,2024/2/14 10:58:47,19.1214,36.6768,37.6401,65.0774,68.7292,59.2442,52.1079,55.2238,51.8265,34.5179,11.2503,0.0000,0.0000,491.4154,47.0356,62.0901,47.5201,36.5174,2.1088,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,199,2024/2/14 10:59:47,115.3846,64.2149,16.3528,78.7567,89.2766,57.8563,35.6977,49.0119,62.3779,48.1413,14.5811,0.0000,0.0000,631.6519,36.8586,55.5128,38.0175,11.5478,2.4144,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,200,2024/2/14 11:00:47,24.5894,34.1915,36.6509,77.0828,76.1981,54.6079,41.9543,52.6532,61.3601,45.1652,11.4703,0.0000,0.0000,515.9238,45.0139,63.5677,47.8705,27.3842,2.1589,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,201,2024/2/14 11:01:47,103.0410,69.7251,19.4598,75.7839,93.3411,68.5017,40.6473,38.4263,42.4493,33.7346,14.0221,0.0000,0.0000,599.1320,35.5534,50.7840,35.6787,11.5478,2.3025,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,202,2024/2/14 11:02:47,25.7432,37.1928,31.3263,63.8476,69.9824,60.9976,54.4366,59.1135,53.6327,31.0647,3.4067,0.0000,0.0000,490.7442,46.6327,59.3353,46.0769,36.5174,2.0815,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,203,2024/2/14 11:03:47,25.8897,31.3355,36.0879,69.3183,70.6761,55.3563,46.0687,52.2903,52.9126,36.0527,9.9335,0.0000,0.0000,485.9215,45.0852,61.5719,46.7438,36.5174,2.1335,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,204,2024/2/14 11:04:47,14.8188,30.7765,37.1222,64.8186,66.7136,58.8498,56.0461,61.8123,52.7952,25.5087,0.0000,0.0000,0.0000,469.2618,47.5285,58.6059,46.7985,36.5174,1.9947,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,205,2024/2/14 11:05:47,16.7221,28.2907,36.4977,54.2576,58.2208,56.3730,56.5220,57.8024,47.7419,24.5878,0.0000,0.0000,0.0000,437.0161,48.7878,58.8324,46.8316,36.5174,2.0117,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,206,2024/2/14 11:06:47,18.2830,31.8076,37.9876,67.3217,67.5972,54.2804,46.8275,53.0172,52.8962,35.1552,8.4360,0.0000,0.0000,473.6097,46.2219,61.9132,47.5129,36.5174,2.1006,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,207,2024/2/14 11:07:47,18.4929,40.0273,37.4083,53.1207,62.7540,65.0760,61.3056,53.1087,33.8231,11.9590,0.0000,0.0000,1.5379,438.6135,44.2456,53.3557,42.5339,48.6968,1.9778,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,208,2024/2/14 11:08:47,22.1356,37.6296,35.8596,62.5428,74.4086,69.9811,58.2169,48.3917,36.4370,19.6606,2.8804,0.0000,0.0000,468.1439,42.9108,53.8446,42.7744,36.5174,1.9895,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,209,2024/2/14 11:09:47,10.4370,36.6494,45.5256,61.2976,65.8093,61.5068,54.8290,50.1729,45.8051,34.1350,15.2173,0.0000,0.0000,481.3851,47.4528,62.8872,48.1597,36.5174,2.0910,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,210,2024/2/14 11:10:47,18.7021,32.7501,41.0803,57.7210,60.6632,59.9327,62.4254,64.4140,50.0509,20.0211,0.0000,0.0000,0.0000,467.7608,48.0519,57.2366,45.7240,86.5964,2.0022,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,211,2024/2/14 11:11:47,18.0076,33.1145,34.7176,63.7320,76.3367,72.1306,60.1237,49.5249,35.6190,16.0217,0.0000,0.0000,0.0000,459.3281,43.3470,52.7937,42.9519,36.5174,1.9232,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,212,2024/2/14 11:12:47,21.2422,28.4310,35.4852,62.1684,75.7442,71.0044,56.1186,40.5499,27.1524,14.5214,3.4171,0.0000,0.0000,435.8348,41.8820,51.7789,41.7621,36.5174,1.9332,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,213,2024/2/14 11:13:47,25.6643,29.3740,26.6026,72.1886,87.0132,70.8589,45.1953,32.5529,27.7183,19.6671,7.3428,0.0000,0.0000,444.1780,40.3104,52.6615,41.4628,36.5174,1.9825,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,214,2024/2/14 11:14:47,26.7843,27.6735,24.9938,74.3647,83.6928,62.7775,39.4712,35.8332,34.4750,22.1172,4.2815,0.0000,0.0000,436.4647,40.1526,53.4542,41.9105,36.5174,2.0062,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,215,2024/2/14 11:15:47,12.1499,35.8622,38.8777,60.4914,67.3359,63.6952,56.6504,51.3102,38.8512,18.1067,0.0000,0.0000,0.0000,443.3308,44.1573,54.3723,43.8666,36.5174,1.9481,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,216,2024/2/14 11:16:47,21.6212,35.7854,31.6187,66.1625,70.3273,58.6872,50.6105,55.8416,50.6548,25.5123,0.0000,0.0000,0.0000,466.8215,44.5189,56.9562,44.8781,36.5174,2.0321,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,217,2024/2/14 11:17:47,23.4347,33.7219,28.5702,66.3438,78.5521,65.9631,45.8220,35.8781,29.3301,17.7601,2.7747,0.0000,0.0000,428.1508,40.3623,51.4966,40.9281,36.5174,1.9703,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,218,2024/2/14 11:18:47,30.7916,29.4123,21.4319,66.8468,84.9059,73.2155,51.2078,39.4797,31.8480,19.8374,4.9726,0.0000,0.0000,453.9494,41.8021,53.4044,42.2338,36.5174,1.9945,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,219,2024/2/14 11:19:47,20.3286,32.1123,31.9500,60.7267,72.4775,66.5565,53.4426,43.6017,32.5872,16.8228,0.5828,0.0000,0.0000,431.1886,42.3129,52.5424,42.2918,36.5174,1.9514,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,220,2024/2/14 11:20:47,23.8097,34.9687,32.8745,59.1431,76.6780,75.3624,59.6281,39.7856,20.5782,5.2757,0.0000,0.0000,0.0000,428.1041,40.7418,46.9145,38.9948,36.5174,1.8620,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,221,2024/2/14 11:21:47,13.6123,31.4458,39.8354,66.0459,72.9098,66.3599,56.3116,49.2453,33.8584,13.2792,0.0000,0.0000,0.0000,442.9037,42.2567,52.0161,42.5162,36.5174,1.9023,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,222,2024/2/14 11:22:47,20.4175,25.2293,29.3629,67.5907,78.7926,65.3901,44.9979,33.7536,25.2047,12.5266,0.0000,0.0000,0.0000,403.2661,39.9346,49.1596,40.2520,36.5174,1.8856,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,223,2024/2/14 11:23:47,17.7051,27.1627,32.8563,59.4082,75.6355,74.1008,59.3312,40.1941,20.0486,3.9565,0.0000,0.0000,0.0000,410.3990,41.5408,47.6433,40.1690,36.5174,1.8169,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,224,2024/2/14 11:24:47,19.1518,20.4293,37.0256,75.4392,87.4579,77.6914,61.4857,49.0139,31.5375,8.9625,0.0000,0.0000,0.0000,468.1947,41.9483,50.4026,42.0967,36.5174,1.8378,1.2000,1.4,Tilt error; Inlet flow error; Filling reservoir; CPC flow error; Charger flow error; 
1,225,2024/2/14 11:25:47,16.3530,35.0908,46.7680,83.2249,100.6862,94.9468,74.6829,52.2011,28.3379,5.5374,0.0000,0.0000,0.0000,537.8289,41.2092,47.9044,40.5235,36.5174,1.7976,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,226,2024/2/14 11:26:47,12.3924,27.6706,44.4971,80.5370,102.3582,97.5124,71.4741,39.3205,14.0215,0.0000,0.0000,0.0000,0.0000,489.7840,40.2581,44.5919,39.0108,36.5174,1.6938,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,227,2024/2/14 11:27:47,32.2271,34.6144,23.6426,69.1961,89.1697,82.0564,63.5295,50.5309,30.6445,6.7716,0.0000,0.0000,0.0000,482.3829,41.6918,48.9664,40.3655,36.5174,1.8960,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,228,2024/2/14 11:28:47,19.2155,39.6638,49.8944,107.3266,134.7451,120.8655,81.5827,45.0442,18.9023,3.9173,0.0000,0.0000,0.6725,621.8299,39.4492,44.7595,38.5455,36.5174,1.7280,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,229,2024/2/14 11:29:47,32.2864,42.4565,46.5341,97.0227,124.2687,116.0377,85.4928,53.7663,26.0638,5.2068,0.0000,0.0000,0.0000,629.1359,40.2060,45.8519,38.7907,36.5174,1.8039,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,230,2024/2/14 11:30:47,8.0357,39.5716,67.2106,108.7074,118.7532,104.2160,79.8936,58.8502,33.7423,7.3169,0.0000,0.0000,0.0000,626.2975,39.9931,47.5467,40.3677,36.5174,1.7696,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,231,2024/2/14 11:31:47,18.1002,46.5671,57.8395,104.4277,133.2100,129.0508,97.1955,57.0506,18.3871,0.0000,0.0000,0.0000,2.9258,664.7542,40.3858,45.9812,39.1257,36.5174,1.7512,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,232,2024/2/14 11:32:47,13.7604,36.1900,46.8017,77.1232,114.9972,129.6507,108.7573,61.6169,16.2606,0.0000,0.0000,0.0000,0.0000,605.1581,44.1094,47.2245,41.3778,48.6968,1.7041,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,233,2024/2/14 11:33:47,28.0098,39.3343,58.2018,113.6805,104.3144,75.2988,68.5557,92.5768,90.8580,46.1052,0.0000,0.0000,0.0000,716.9352,45.4241,59.6626,46.9128,27.3842,2.0393,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,234,2024/2/14 11:34:47,32.4286,41.2298,42.3279,110.2800,126.3598,103.7871,75.2003,66.1317,50.6666,19.7954,0.0000,0.0000,0.0000,668.2072,41.0450,50.9966,41.6602,36.5174,1.9022,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,235,2024/2/14 11:35:47,23.7290,42.6927,45.8255,106.2548,123.3430,103.3454,72.3054,56.0966,39.9823,16.5866,0.0000,0.0000,0.0000,630.1614,40.2948,49.2626,40.7147,36.5174,1.8572,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,236,2024/2/14 11:36:47,22.2088,40.0613,51.3601,100.1134,124.4167,111.5396,75.1056,39.5182,16.0849,4.4395,0.0000,0.0000,0.0000,584.8480,38.6898,43.5755,37.5192,36.5174,1.7370,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,237,2024/2/14 11:37:47,33.0987,38.2482,47.2442,117.5208,136.5036,113.6224,80.4337,63.1317,41.2030,10.6075,0.0000,0.0000,0.0000,681.6139,40.1239,48.0611,40.1162,36.5174,1.8357,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,238,2024/2/14 11:38:47,23.1653,35.5399,52.9896,103.7469,128.6578,116.2192,80.5293,44.3464,17.2059,2.5845,0.0000,0.0000,0.8543,605.8392,39.1963,44.3489,38.1107,36.5174,1.7360,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,239,2024/2/14 11:39:47,32.3018,36.5481,38.9860,106.0789,132.6018,114.6729,77.4561,50.8542,29.0798,9.1815,0.0000,0.0000,0.0000,627.7611,39.9843,46.6314,39.3235,36.5174,1.8051,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,240,2024/2/14 11:40:47,22.2644,36.6063,42.1798,90.2516,112.6832,105.0640,81.3015,59.3463,37.5185,12.8758,0.0000,0.0000,0.0000,600.0914,42.2345,50.1986,41.9000,36.5174,1.8402,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,241,2024/2/14 11:41:47,25.6793,43.9516,49.8266,97.4002,113.0755,99.4448,74.9332,57.4190,36.6771,12.3012,0.0000,0.0000,0.0000,610.7084,40.2907,48.4743,40.0921,36.5174,1.8621,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,242,2024/2/14 11:42:47,31.9949,45.7487,40.0882,98.0963,136.6385,129.3928,86.9163,40.9080,10.7520,0.0000,0.0000,2.5140,3.2820,626.3318,39.5343,45.0071,37.6993,36.5174,1.7823,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,243,2024/2/14 11:43:47,34.7382,50.2962,58.9761,92.7726,114.5249,111.1307,88.1686,56.3580,24.3235,0.0000,0.0000,0.0000,0.0000,631.2887,39.2887,44.2521,37.4152,36.5174,1.8120,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,244,2024/2/14 11:44:47,31.5334,37.2486,48.6559,118.9060,137.4428,109.4328,68.7589,47.2886,34.2277,17.5296,0.0000,0.0000,0.0000,651.0244,38.8642,47.2382,39.1816,36.5174,1.8378,1.2000,1.4,Inlet flow error; Filling reservoir; CPC flow error; Charger flow error; 
1,245,2024/2/14 11:45:47,28.2488,45.6099,44.9333,100.0024,126.6365,113.8581,77.8549,45.4981,20.3536,3.1525,0.0000,0.0000,0.0000,606.1480,39.0428,44.0327,37.6361,36.5174,1.7677,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,246,2024/2/14 11:46:47,29.0774,45.7933,43.7126,84.9193,111.9667,107.8051,79.9070,47.6980,22.8322,6.4449,0.0000,0.0000,0.0000,580.1565,40.1905,45.7654,38.5318,36.5174,1.8176,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,247,2024/2/14 11:47:47,26.5874,45.4404,50.3462,111.3320,122.5178,97.2822,67.3753,58.2597,49.1218,25.5441,0.0000,0.0000,0.0000,653.8069,40.0569,50.9740,41.2411,36.5174,1.9177,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,248,2024/2/14 11:48:47,22.0015,39.0688,46.9761,89.2732,116.5890,113.9488,86.7570,51.7986,18.8410,0.0000,0.0000,0.0000,0.4854,585.7393,40.6841,45.3169,38.9965,36.5174,1.7491,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,249,2024/2/14 11:49:47,21.0935,38.2373,50.5235,99.3178,126.3416,116.3499,80.1235,41.1690,12.3579,0.0000,0.0000,0.0000,1.5597,587.0737,39.0665,43.6640,37.6548,36.5174,1.7193,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,250,2024/2/14 11:50:47,19.6186,35.2580,41.0111,78.7051,112.3469,117.5526,90.8483,47.2858,4.3336,0.0000,0.0000,1.0934,10.2606,558.3140,41.8689,50.3929,40.5504,48.6968,1.8356,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,251,2024/2/14 11:51:47,14.4843,33.4542,45.7529,87.6772,114.1241,112.2209,86.3256,52.0009,17.7456,0.0000,0.0000,0.0000,0.0000,563.7856,41.3372,45.7858,39.9173,36.5174,1.7101,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,252,2024/2/14 11:52:47,33.2478,37.1684,37.1038,105.3543,134.1009,112.6496,66.6801,32.1504,13.0905,3.4204,0.0000,0.0000,0.0000,574.9662,37.8796,41.9825,36.2963,36.5174,1.7297,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,253,2024/2/14 11:53:47,16.5295,29.5037,47.3467,85.2429,110.6852,107.6729,80.0745,42.8793,11.1129,0.0000,0.0000,0.0000,1.8881,532.9355,40.4081,45.2642,38.9930,36.5174,1.7194,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,254,2024/2/14 11:54:47,15.8026,36.7128,47.9442,79.4189,95.8917,96.3732,85.2318,67.4044,37.1944,3.1790,0.0000,0.0000,0.0000,565.1530,43.6107,50.0014,42.2232,48.6968,1.8162,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,255,2024/2/14 11:55:47,28.6038,28.9454,26.6737,99.5531,122.6748,98.5573,58.9984,38.4227,23.8260,6.3221,0.0000,0.0000,0.0000,532.5775,39.1184,45.4631,38.6409,36.5174,1.7766,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,256,2024/2/14 11:56:47,22.7119,38.4917,41.3043,87.3762,116.8732,113.7915,83.1477,44.7135,3.7730,0.0000,0.0000,8.1948,16.7211,577.0990,40.9469,55.3848,41.2460,36.5174,1.9778,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,257,2024/2/14 11:57:47,23.7993,34.1471,36.2708,85.3497,111.4079,101.3999,69.1318,39.2104,20.7120,9.9744,2.7499,0.0000,0.0000,534.1532,40.3212,47.3013,39.6125,36.5174,1.8139,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,258,2024/2/14 11:58:47,13.1155,33.8814,39.5407,82.7708,107.6813,102.9602,75.9668,45.8899,19.3770,0.7198,0.0000,0.0000,0.0000,521.9034,41.0199,45.8962,39.8358,36.5174,1.7208,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,259,2024/2/14 11:59:47,17.3069,37.1285,47.9119,96.3522,114.0998,97.7145,64.5639,37.9865,18.8438,5.1806,0.0000,0.0000,0.0000,537.0885,38.4739,44.2665,37.8989,36.5174,1.7473,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,260,2024/2/14 12:00:47,22.3431,41.8491,42.2080,84.8696,110.4058,104.2865,74.2976,40.8725,13.1762,0.0000,0.0000,0.0000,0.0000,534.3086,39.2751,43.2132,37.3933,36.5174,1.7365,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,261,2024/2/14 12:01:47,24.5915,35.1937,29.9327,99.4089,126.2243,105.9586,64.4793,37.1838,18.5773,3.6141,0.0000,0.0000,0.0000,545.1643,38.9964,44.0987,38.0050,36.5174,1.7367,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,262,2024/2/14 12:02:47,201.4949,109.7282,6.5699,90.5932,141.3758,116.9210,64.5863,30.4790,12.7711,2.5533,0.0000,0.0000,0.0000,777.0726,30.1999,33.7036,26.7779,11.5478,1.9748,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,263,2024/2/14 12:03:47,15.1096,33.9383,41.6382,75.1915,101.9548,102.4870,76.5634,39.3410,7.4153,0.0000,0.0000,0.0000,3.8836,497.5227,40.6138,46.1854,38.9989,48.6968,1.7532,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,264,2024/2/14 12:04:47,5.8137,29.8704,58.2539,82.2318,94.2054,93.2816,80.9386,58.6877,28.0709,0.0000,0.0000,0.0000,0.0000,531.3542,42.0756,48.0614,41.4051,36.5174,1.7406,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,265,2024/2/14 12:05:47,14.1600,29.2088,44.8371,83.8795,104.1840,97.6698,73.3009,46.4574,24.3590,7.4283,0.0000,0.0000,0.0000,525.4848,41.2235,47.8257,40.7540,36.5174,1.7682,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,266,2024/2/14 12:06:47,21.8042,27.6626,38.5671,94.4132,117.2990,101.5380,67.2364,40.0592,22.6046,8.8381,0.0000,0.0000,0.0000,540.0223,39.9058,46.4606,39.5366,36.5174,1.7685,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,267,2024/2/14 12:07:47,53.5514,41.2600,30.6105,97.2688,110.5801,83.3028,54.0416,49.4422,41.0377,16.6628,0.0000,0.0000,0.0000,577.7577,38.3292,48.0071,38.2053,36.5174,1.9794,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,268,2024/2/14 12:08:47,15.2680,26.2728,38.4688,89.2099,106.9810,93.6007,67.2457,47.5720,27.4567,5.8008,0.0000,0.0000,0.0000,517.8764,40.8876,47.9435,40.8925,36.5174,1.7652,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,269,2024/2/14 12:09:47,15.2280,28.6204,45.4910,86.9738,99.5865,84.9364,59.8353,41.0268,25.8897,10.6356,0.0000,0.0000,0.0000,498.2234,39.7406,47.7117,40.0467,36.5174,1.8038,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,270,2024/2/14 12:10:47,20.5717,29.1317,33.0342,93.6317,116.9940,97.8598,59.3079,32.4485,17.7178,7.9450,0.3665,0.0000,0.0000,509.0088,39.0677,45.1315,38.5814,36.5174,1.7492,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,271,2024/2/14 12:11:47,14.6366,26.7374,40.4358,79.3437,100.2762,95.0695,71.3769,43.6855,16.6368,0.0000,0.0000,0.0000,0.0000,488.1983,40.7654,45.5031,39.5765,36.5174,1.7158,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,272,2024/2/14 12:12:47,18.4978,29.4251,35.8435,93.5543,120.7377,107.2673,69.6646,36.1454,10.9713,0.0000,0.0000,0.0000,2.4517,524.5588,39.4492,44.6347,38.3876,36.5174,1.7108,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,273,2024/2/14 12:13:47,14.5094,30.4241,34.6102,75.5015,105.9958,105.9296,77.4481,39.6821,9.0419,0.0000,0.0000,0.0000,0.0000,493.1427,41.1524,44.5171,39.2126,36.5174,1.6814,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,274,2024/2/14 12:14:47,20.5810,28.5860,34.9324,82.3424,107.7078,101.7684,75.5237,47.7698,21.0540,0.0231,0.0000,0.0000,0.0000,520.2887,41.2214,46.1571,39.9007,36.5174,1.7409,1.2000,1.4,Inlet flow error; Filling reservoir; CPC flow error; Charger flow error; 
1,275,2024/2/14 12:15:47,24.9274,27.2506,34.8969,103.3570,115.6524,88.4120,56.8081,47.9994,34.4663,9.5846,0.0000,0.0000,0.0000,543.3547,39.4368,48.0070,40.1112,36.5174,1.8237,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,276,2024/2/14 12:16:47,23.2507,27.9265,41.0903,91.3404,109.9144,95.1928,66.1095,42.9235,22.8234,4.8765,0.0000,0.0000,0.0000,525.4479,39.6212,45.8458,39.0316,36.5174,1.7739,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,277,2024/2/14 12:17:47,15.2953,21.6988,38.2313,100.8545,116.5929,91.3746,54.6883,35.7645,26.4660,15.1045,1.6138,0.0000,0.0000,517.6846,39.5151,48.5374,40.7108,36.5174,1.7882,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,278,2024/2/14 12:18:47,22.6906,32.2718,28.2240,74.3754,109.4272,109.2778,77.5966,37.3551,5.5677,0.0000,0.0000,0.0000,1.7714,498.5576,40.8824,44.6416,38.5667,36.5174,1.7229,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
1,279,2024/2/14 12:19:47,6.4851,28.8337,52.2499,75.6852,101.3463,104.5095,77.4531,30.7877,0.0000,0.0000,0.0000,7.6751,11.2910,496.3165,40.8783,53.1421,41.0845,48.6968,1.8719,1.2000,1.4,Inlet flow error; CPC flow error; Charger flow error; 
